temperature,humidity,pressure,wind_speed,wind_direction,rainfall,location,date,latitude,longitude
32.2,80.2,1008.5,27.7,WSW,20.2,Virudhunagar,2013-06-16,9.568,77.9624
29.1,75.9,1009.8,34.1,SW,28.0,Virudhunagar,2013-06-19,9.568,77.9624
28.1,84.9,1009.4,31.9,W,12.8,Virudhunagar,2013-06-22,9.568,77.9624
31.7,81.3,1003.6,33.2,S,34.4,Virudhunagar,2013-06-25,9.568,77.9624
29.2,81.4,1009.5,37.0,SSW,8.7,Virudhunagar,2013-06-28,9.568,77.9624
30.0,84.9,1006.1,26.1,SW,17.7,Virudhunagar,2013-07-01,9.568,77.9624
31.1,80.1,1007.8,23.0,WSW,26.7,Virudhunagar,2013-07-04,9.568,77.9624
26.8,77.7,1007.1,34.3,W,7.0,Virudhunagar,2013-07-07,9.568,77.9624
29.4,85.5,1010.3,34.1,SW,13.4,Virudhunagar,2013-07-10,9.568,77.9624
28.4,78.3,1004.7,25.1,SSW,33.2,Virudhunagar,2013-07-13,9.568,77.9624
29.5,87.7,1014.7,26.2,SW,16.0,Virudhunagar,2013-07-16,9.568,77.9624
27.2,79.7,1004.3,30.6,S,27.1,Virudhunagar,2013-07-19,9.568,77.9624
27.3,81.8,1005.8,30.8,SW,12.9,Virudhunagar,2013-07-22,9.568,77.9624
32.7,82.0,1009.8,30.9,S,29.0,Virudhunagar,2013-07-25,9.568,77.9624
30.3,88.7,1011.6,17.3,SW,31.1,Virudhunagar,2013-07-28,9.568,77.9624
29.7,87.6,1006.5,20.6,SSW,20.0,Virudhunagar,2013-07-31,9.568,77.9624
27.6,73.8,1006.2,27.5,W,27.8,Virudhunagar,2013-08-01,9.568,77.9624
31.9,83.4,1009.4,32.0,WSW,11.3,Virudhunagar,2013-08-04,9.568,77.9624
27.5,79.4,1004.6,28.7,WSW,28.3,Virudhunagar,2013-08-07,9.568,77.9624
26.4,86.1,1007.3,28.4,WSW,15.5,Virudhunagar,2013-08-10,9.568,77.9624
31.0,86.4,1007.9,22.7,W,13.6,Virudhunagar,2013-08-13,9.568,77.9624
31.2,81.5,1011.2,22.6,W,34.1,Virudhunagar,2013-08-16,9.568,77.9624
32.4,75.0,1009.1,21.7,SSW,18.6,Virudhunagar,2013-08-19,9.568,77.9624
29.5,77.6,1010.3,26.9,S,14.1,Virudhunagar,2013-08-22,9.568,77.9624
30.5,81.7,1007.2,24.2,SSW,19.5,Virudhunagar,2013-08-25,9.568,77.9624
30.6,94.1,1010.0,37.1,S,22.8,Virudhunagar,2013-08-28,9.568,77.9624
30.1,92.6,1005.8,31.2,SW,17.4,Virudhunagar,2013-08-31,9.568,77.9624
29.4,92.1,1011.0,29.4,SW,25.8,Virudhunagar,2013-09-01,9.568,77.9624
30.0,79.5,1011.6,25.9,SW,11.5,Virudhunagar,2013-09-04,9.568,77.9624
31.5,80.7,1008.2,27.0,S,31.8,Virudhunagar,2013-09-07,9.568,77.9624
30.2,84.2,1003.5,26.8,WSW,30.9,Virudhunagar,2013-09-10,9.568,77.9624
26.5,85.1,1005.8,26.4,WSW,14.6,Virudhunagar,2013-09-13,9.568,77.9624
31.5,86.8,1003.3,33.1,SW,22.4,Virudhunagar,2013-09-16,9.568,77.9624
29.6,78.1,1005.9,23.7,WSW,12.7,Virudhunagar,2013-09-19,9.568,77.9624
27.7,78.1,1004.7,31.3,S,26.6,Virudhunagar,2013-09-22,9.568,77.9624
31.0,82.9,1014.3,23.7,S,6.2,Virudhunagar,2013-09-25,9.568,77.9624
27.8,76.8,1005.1,27.9,S,32.8,Virudhunagar,2013-09-28,9.568,77.9624
28.1,92.8,1014.2,29.3,ENE,17.1,Virudhunagar,2013-10-01,9.568,77.9624
27.7,89.4,1001.9,17.0,ENE,24.4,Virudhunagar,2013-10-04,9.568,77.9624
27.9,88.8,1010.3,29.1,E,39.0,Virudhunagar,2013-10-07,9.568,77.9624
27.6,83.3,1010.0,27.4,NNE,53.9,Virudhunagar,2013-10-10,9.568,77.9624
27.1,89.2,1004.0,25.5,ENE,37.1,Virudhunagar,2013-10-13,9.568,77.9624
24.7,85.7,1003.3,15.1,E,35.0,Virudhunagar,2013-10-16,9.568,77.9624
28.6,80.8,1011.6,22.1,N,12.9,Virudhunagar,2013-10-19,9.568,77.9624
26.9,88.6,1007.5,15.1,NE,56.0,Virudhunagar,2013-10-22,9.568,77.9624
27.9,83.3,1008.6,18.8,E,53.7,Virudhunagar,2013-10-25,9.568,77.9624
29.6,94.9,1003.8,27.8,E,26.5,Virudhunagar,2013-10-28,9.568,77.9624
28.4,92.9,1002.3,21.8,NE,47.5,Virudhunagar,2013-10-31,9.568,77.9624
26.7,84.9,1004.8,26.6,ENE,56.4,Virudhunagar,2013-11-01,9.568,77.9624
30.9,85.1,1006.6,14.8,N,27.8,Virudhunagar,2013-11-04,9.568,77.9624
29.2,75.2,1008.5,19.8,N,49.5,Virudhunagar,2013-11-07,9.568,77.9624
25.9,76.8,1003.2,28.6,NNE,34.9,Virudhunagar,2013-11-10,9.568,77.9624
28.7,85.5,1010.3,16.8,E,38.9,Virudhunagar,2013-11-13,9.568,77.9624
26.0,94.0,1010.6,23.0,NNE,20.9,Virudhunagar,2013-11-16,9.568,77.9624
25.2,84.9,1010.9,30.6,NNE,47.0,Virudhunagar,2013-11-19,9.568,77.9624
25.4,90.3,1009.3,23.2,NNE,44.5,Virudhunagar,2013-11-22,9.568,77.9624
27.7,92.3,1007.8,29.1,NE,60.7,Virudhunagar,2013-11-25,9.568,77.9624
31.7,91.2,1005.1,19.4,ENE,25.6,Virudhunagar,2013-11-28,9.568,77.9624
31.3,79.3,1009.1,19.1,E,54.0,Virudhunagar,2013-12-01,9.568,77.9624
26.0,81.1,1013.4,18.0,N,11.4,Virudhunagar,2013-12-04,9.568,77.9624
26.6,86.7,1007.1,27.6,ENE,44.4,Virudhunagar,2013-12-07,9.568,77.9624
27.6,93.3,1004.0,22.7,E,57.6,Virudhunagar,2013-12-10,9.568,77.9624
26.5,89.5,1003.3,12.5,NNE,46.5,Virudhunagar,2013-12-13,9.568,77.9624
27.7,93.2,1004.3,22.9,N,23.4,Virudhunagar,2013-12-16,9.568,77.9624
25.4,94.3,1011.2,27.7,NE,49.5,Virudhunagar,2013-12-19,9.568,77.9624
30.5,91.9,1005.8,19.5,ENE,41.0,Virudhunagar,2013-12-22,9.568,77.9624
28.2,96.0,1014.8,26.7,NNE,15.4,Virudhunagar,2013-12-25,9.568,77.9624
25.7,89.1,1010.3,19.9,ENE,23.6,Virudhunagar,2013-12-28,9.568,77.9624
28.9,92.7,1008.2,21.1,N,39.7,Virudhunagar,2013-12-31,9.568,77.9624
26.5,72.5,1011.0,8.0,E,3.3,Virudhunagar,2014-01-01,9.568,77.9624
27.0,70.7,1009.3,8.0,NE,0.7,Virudhunagar,2014-01-04,9.568,77.9624
28.2,65.6,1006.3,16.7,N,4.6,Virudhunagar,2014-01-07,9.568,77.9624
26.4,56.5,1005.2,5.7,N,0.0,Virudhunagar,2014-01-10,9.568,77.9624
26.9,61.9,1007.4,9.0,E,1.3,Virudhunagar,2014-01-13,9.568,77.9624
25.6,64.0,1010.2,16.6,NE,1.8,Virudhunagar,2014-01-16,9.568,77.9624
23.2,66.9,1011.8,6.8,NE,0.4,Virudhunagar,2014-01-19,9.568,77.9624
28.2,58.8,1015.0,11.7,E,2.4,Virudhunagar,2014-01-22,9.568,77.9624
27.2,65.3,1007.1,5.2,NE,2.9,Virudhunagar,2014-01-25,9.568,77.9624
25.1,64.6,1006.9,14.5,NE,4.1,Virudhunagar,2014-01-28,9.568,77.9624
25.6,67.3,1007.9,4.5,E,3.0,Virudhunagar,2014-01-31,9.568,77.9624
24.9,66.3,1011.7,12.6,N,5.7,Virudhunagar,2014-02-01,9.568,77.9624
24.9,57.4,1007.8,11.5,E,0.6,Virudhunagar,2014-02-04,9.568,77.9624
26.1,70.0,1011.5,6.7,N,5.5,Virudhunagar,2014-02-07,9.568,77.9624
23.4,64.7,1006.9,9.8,NE,5.0,Virudhunagar,2014-02-10,9.568,77.9624
25.5,68.5,1005.6,14.8,N,3.4,Virudhunagar,2014-02-13,9.568,77.9624
26.6,69.8,1007.4,3.9,NE,2.6,Virudhunagar,2014-02-16,9.568,77.9624
25.5,61.6,1013.9,5.5,E,1.8,Virudhunagar,2014-02-19,9.568,77.9624
26.2,75.1,1005.1,7.0,NE,5.7,Virudhunagar,2014-02-22,9.568,77.9624
27.0,73.0,1006.2,14.4,NE,4.2,Virudhunagar,2014-02-25,9.568,77.9624
27.3,63.3,1005.6,4.6,E,3.4,Virudhunagar,2014-02-28,9.568,77.9624
39.3,65.1,1012.5,12.6,ESE,5.4,Virudhunagar,2014-03-01,9.568,77.9624
38.2,60.1,1010.6,9.2,S,0.0,Virudhunagar,2014-03-04,9.568,77.9624
35.5,53.4,1014.6,12.7,SE,0.0,Virudhunagar,2014-03-07,9.568,77.9624
35.5,51.8,1012.0,16.2,E,1.7,Virudhunagar,2014-03-10,9.568,77.9624
32.1,58.4,1006.1,15.5,SE,7.9,Virudhunagar,2014-03-13,9.568,77.9624
35.7,60.7,1005.9,11.8,SE,0.0,Virudhunagar,2014-03-16,9.568,77.9624
37.2,50.1,1013.9,17.5,S,3.8,Virudhunagar,2014-03-19,9.568,77.9624
37.2,70.5,1010.4,14.6,ESE,0.9,Virudhunagar,2014-03-22,9.568,77.9624
31.8,54.5,1010.0,17.0,S,6.9,Virudhunagar,2014-03-25,9.568,77.9624
36.3,54.1,1006.0,9.9,ESE,6.9,Virudhunagar,2014-03-28,9.568,77.9624
35.0,53.1,1005.4,21.7,SE,6.6,Virudhunagar,2014-03-31,9.568,77.9624
33.0,68.1,1010.2,11.7,E,2.9,Virudhunagar,2014-04-01,9.568,77.9624
35.9,61.5,1012.5,14.7,S,1.5,Virudhunagar,2014-04-04,9.568,77.9624
36.1,58.2,1014.7,9.3,ESE,7.7,Virudhunagar,2014-04-07,9.568,77.9624
32.5,55.2,1005.1,21.6,ESE,1.4,Virudhunagar,2014-04-10,9.568,77.9624
34.8,54.6,1012.0,22.0,ESE,7.5,Virudhunagar,2014-04-13,9.568,77.9624
38.6,65.9,1005.6,17.2,ESE,8.3,Virudhunagar,2014-04-16,9.568,77.9624
35.3,68.7,1007.0,12.8,ESE,4.4,Virudhunagar,2014-04-19,9.568,77.9624
32.5,55.4,1010.8,12.3,ESE,0.7,Virudhunagar,2014-04-22,9.568,77.9624
35.7,53.5,1011.1,14.3,ESE,4.2,Virudhunagar,2014-04-25,9.568,77.9624
37.7,50.1,1010.8,15.8,ESE,5.9,Virudhunagar,2014-04-28,9.568,77.9624
30.9,58.4,1013.1,16.0,SE,3.9,Virudhunagar,2014-05-01,9.568,77.9624
37.6,55.4,1010.8,16.2,S,3.2,Virudhunagar,2014-05-04,9.568,77.9624
32.6,55.1,1008.9,10.4,ESE,4.8,Virudhunagar,2014-05-07,9.568,77.9624
33.8,52.9,1006.4,17.6,S,0.0,Virudhunagar,2014-05-10,9.568,77.9624
34.5,65.3,1005.5,16.1,SE,2.9,Virudhunagar,2014-05-13,9.568,77.9624
35.2,61.7,1007.0,9.5,S,7.1,Virudhunagar,2014-05-16,9.568,77.9624
34.2,62.7,1013.6,9.1,E,9.6,Virudhunagar,2014-05-19,9.568,77.9624
37.0,55.5,1008.2,18.9,S,0.0,Virudhunagar,2014-05-22,9.568,77.9624
31.5,60.9,1011.5,15.3,ESE,6.9,Virudhunagar,2014-05-25,9.568,77.9624
35.6,50.7,1014.8,14.1,E,0.8,Virudhunagar,2014-05-28,9.568,77.9624
37.0,58.3,1007.5,11.1,ESE,3.6,Virudhunagar,2014-05-31,9.568,77.9624
28.8,83.0,1008.8,34.5,S,23.6,Virudhunagar,2014-06-01,9.568,77.9624
31.2,78.9,1007.3,23.4,SSW,13.8,Virudhunagar,2014-06-04,9.568,77.9624
28.1,77.8,1004.8,34.4,W,27.2,Virudhunagar,2014-06-07,9.568,77.9624
28.3,84.5,1003.7,24.4,W,33.0,Virudhunagar,2014-06-10,9.568,77.9624
31.1,81.6,1006.2,25.2,W,31.5,Virudhunagar,2014-06-13,9.568,77.9624
26.1,72.1,1003.3,23.6,WSW,21.4,Virudhunagar,2014-06-16,9.568,77.9624
30.3,81.3,1004.8,24.2,S,24.1,Virudhunagar,2014-06-19,9.568,77.9624
32.7,86.3,1011.4,31.7,W,7.8,Virudhunagar,2014-06-22,9.568,77.9624
28.4,77.4,1004.8,29.2,W,20.3,Virudhunagar,2014-06-25,9.568,77.9624
32.6,86.9,1006.8,28.6,SSW,33.0,Virudhunagar,2014-06-28,9.568,77.9624
29.6,74.4,1006.4,28.6,SW,10.7,Virudhunagar,2014-07-01,9.568,77.9624
27.4,84.0,1013.4,28.3,S,9.3,Virudhunagar,2014-07-04,9.568,77.9624
32.8,91.6,1010.9,36.1,W,18.2,Virudhunagar,2014-07-07,9.568,77.9624
29.3,88.4,1010.0,27.4,SSW,31.7,Virudhunagar,2014-07-10,9.568,77.9624
30.8,88.1,1008.3,24.2,SSW,27.7,Virudhunagar,2014-07-13,9.568,77.9624
31.7,86.7,1011.6,29.9,WSW,10.5,Virudhunagar,2014-07-16,9.568,77.9624
30.1,92.4,1006.8,26.9,SW,18.2,Virudhunagar,2014-07-19,9.568,77.9624
28.1,77.6,1010.2,28.6,SSW,23.3,Virudhunagar,2014-07-22,9.568,77.9624
31.4,84.9,1005.8,27.4,WSW,33.5,Virudhunagar,2014-07-25,9.568,77.9624
30.2,89.3,1003.1,31.4,WSW,26.8,Virudhunagar,2014-07-28,9.568,77.9624
29.7,90.7,1014.3,27.8,S,8.8,Virudhunagar,2014-07-31,9.568,77.9624
29.7,75.2,1001.3,25.8,W,21.5,Virudhunagar,2014-08-01,9.568,77.9624
31.0,73.2,1012.5,26.8,W,13.5,Virudhunagar,2014-08-04,9.568,77.9624
28.3,77.8,1005.7,23.3,W,30.5,Virudhunagar,2014-08-07,9.568,77.9624
30.4,86.2,1000.2,24.9,SSW,21.9,Virudhunagar,2014-08-10,9.568,77.9624
29.1,91.8,1012.6,28.8,S,12.1,Virudhunagar,2014-08-13,9.568,77.9624
31.8,87.5,1007.4,29.8,W,7.4,Virudhunagar,2014-08-16,9.568,77.9624
31.2,84.8,1009.1,26.7,SSW,9.1,Virudhunagar,2014-08-19,9.568,77.9624
28.7,79.7,1007.4,18.7,WSW,12.0,Virudhunagar,2014-08-22,9.568,77.9624
31.6,88.4,1003.6,28.8,SSW,23.5,Virudhunagar,2014-08-25,9.568,77.9624
32.4,78.2,1004.2,28.9,S,20.4,Virudhunagar,2014-08-28,9.568,77.9624
27.3,74.5,1011.3,27.6,WSW,9.8,Virudhunagar,2014-08-31,9.568,77.9624
29.8,81.8,1010.3,20.6,SSW,5.0,Virudhunagar,2014-09-01,9.568,77.9624
29.4,85.9,1014.3,29.5,W,17.8,Virudhunagar,2014-09-04,9.568,77.9624
28.5,87.8,1009.7,32.7,SW,31.5,Virudhunagar,2014-09-07,9.568,77.9624
29.8,86.8,1013.0,21.3,W,20.9,Virudhunagar,2014-09-10,9.568,77.9624
28.6,83.6,1007.1,24.5,WSW,35.6,Virudhunagar,2014-09-13,9.568,77.9624
29.2,89.2,1009.2,30.8,SSW,27.8,Virudhunagar,2014-09-16,9.568,77.9624
28.5,78.1,1006.0,28.4,SW,20.9,Virudhunagar,2014-09-19,9.568,77.9624
29.9,79.3,1004.9,32.3,S,35.1,Virudhunagar,2014-09-22,9.568,77.9624
32.0,82.0,1007.1,25.3,W,27.6,Virudhunagar,2014-09-25,9.568,77.9624
31.4,73.5,1003.6,19.7,WSW,34.6,Virudhunagar,2014-09-28,9.568,77.9624
30.2,88.5,1004.5,24.4,NNE,46.8,Virudhunagar,2014-10-01,9.568,77.9624
28.3,93.3,1001.2,26.6,NNE,31.8,Virudhunagar,2014-10-04,9.568,77.9624
24.1,83.9,1003.4,14.4,NE,53.3,Virudhunagar,2014-10-07,9.568,77.9624
27.3,82.6,1001.6,23.0,NNE,27.3,Virudhunagar,2014-10-10,9.568,77.9624
27.8,83.1,1005.9,17.5,NE,54.5,Virudhunagar,2014-10-13,9.568,77.9624
27.0,92.3,1014.0,23.3,NE,16.7,Virudhunagar,2014-10-16,9.568,77.9624
24.7,85.1,1006.0,28.9,E,37.5,Virudhunagar,2014-10-19,9.568,77.9624
28.4,91.5,1004.6,30.8,N,35.5,Virudhunagar,2014-10-22,9.568,77.9624
28.4,82.4,1005.2,14.9,N,50.9,Virudhunagar,2014-10-25,9.568,77.9624
24.9,87.0,1008.0,19.2,ENE,21.1,Virudhunagar,2014-10-28,9.568,77.9624
28.9,84.0,1004.7,25.5,NE,59.8,Virudhunagar,2014-10-31,9.568,77.9624
25.1,97.6,1004.5,28.9,NE,54.7,Virudhunagar,2014-11-01,9.568,77.9624
30.1,86.8,1003.0,19.9,N,57.4,Virudhunagar,2014-11-04,9.568,77.9624
29.7,88.1,1012.4,22.4,ENE,57.6,Virudhunagar,2014-11-07,9.568,77.9624
24.3,82.1,1011.2,25.3,NE,52.8,Virudhunagar,2014-11-10,9.568,77.9624
25.6,92.3,1002.9,19.4,NE,27.4,Virudhunagar,2014-11-13,9.568,77.9624
26.5,84.5,1014.7,21.5,NNE,16.5,Virudhunagar,2014-11-16,9.568,77.9624
27.7,89.7,1010.2,25.2,E,11.5,Virudhunagar,2014-11-19,9.568,77.9624
27.0,88.9,1004.6,20.2,E,39.0,Virudhunagar,2014-11-22,9.568,77.9624
27.1,86.7,1004.1,31.4,NE,56.1,Virudhunagar,2014-11-25,9.568,77.9624
26.1,96.6,1004.1,26.9,NNE,31.1,Virudhunagar,2014-11-28,9.568,77.9624
25.4,87.0,1009.9,17.9,E,41.5,Virudhunagar,2014-12-01,9.568,77.9624
29.1,80.9,1012.9,24.1,N,13.2,Virudhunagar,2014-12-04,9.568,77.9624
28.6,86.5,1005.3,18.1,NNE,43.9,Virudhunagar,2014-12-07,9.568,77.9624
29.5,94.6,1011.1,30.5,E,33.4,Virudhunagar,2014-12-10,9.568,77.9624
29.1,90.4,1010.0,27.2,ENE,39.0,Virudhunagar,2014-12-13,9.568,77.9624
27.2,89.3,1011.2,20.3,E,15.5,Virudhunagar,2014-12-16,9.568,77.9624
27.6,83.7,1006.8,27.2,ENE,28.3,Virudhunagar,2014-12-19,9.568,77.9624
27.3,88.6,1009.3,20.1,ENE,16.8,Virudhunagar,2014-12-22,9.568,77.9624
25.6,84.2,1010.4,31.3,ENE,11.0,Virudhunagar,2014-12-25,9.568,77.9624
27.6,83.0,1008.8,23.8,E,31.8,Virudhunagar,2014-12-28,9.568,77.9624
28.5,83.6,1010.6,14.6,N,22.6,Virudhunagar,2014-12-31,9.568,77.9624
25.7,58.2,1011.9,11.5,N,4.2,Virudhunagar,2015-01-01,9.568,77.9624
25.9,67.3,1010.0,8.2,NE,5.6,Virudhunagar,2015-01-04,9.568,77.9624
23.1,78.1,1010.9,15.7,E,5.7,Virudhunagar,2015-01-07,9.568,77.9624
26.7,57.0,1005.5,15.3,E,4.0,Virudhunagar,2015-01-10,9.568,77.9624
29.4,63.8,1008.9,8.2,N,0.0,Virudhunagar,2015-01-13,9.568,77.9624
28.4,65.3,1006.0,17.6,N,1.5,Virudhunagar,2015-01-16,9.568,77.9624
23.6,69.3,1014.8,9.9,NE,2.3,Virudhunagar,2015-01-19,9.568,77.9624
24.1,69.0,1013.0,8.8,N,1.3,Virudhunagar,2015-01-22,9.568,77.9624
22.7,58.5,1009.6,5.0,N,4.6,Virudhunagar,2015-01-25,9.568,77.9624
24.4,62.3,1013.8,13.0,N,2.0,Virudhunagar,2015-01-28,9.568,77.9624
23.3,72.0,1010.3,6.4,E,2.3,Virudhunagar,2015-01-31,9.568,77.9624
27.2,64.8,1010.1,4.3,E,0.8,Virudhunagar,2015-02-01,9.568,77.9624
26.0,71.3,1006.0,4.9,E,2.3,Virudhunagar,2015-02-04,9.568,77.9624
27.0,70.7,1006.6,13.7,NE,2.5,Virudhunagar,2015-02-07,9.568,77.9624
25.2,58.0,1012.6,6.6,E,4.0,Virudhunagar,2015-02-10,9.568,77.9624
25.6,58.2,1010.5,13.7,E,5.3,Virudhunagar,2015-02-13,9.568,77.9624
28.4,64.0,1006.1,15.4,E,4.9,Virudhunagar,2015-02-16,9.568,77.9624
24.3,68.1,1014.7,5.4,NE,5.2,Virudhunagar,2015-02-19,9.568,77.9624
27.9,70.9,1008.4,16.2,NE,0.0,Virudhunagar,2015-02-22,9.568,77.9624
27.9,67.4,1008.0,8.5,E,2.0,Virudhunagar,2015-02-25,9.568,77.9624
23.9,64.4,1008.1,10.8,NE,0.0,Virudhunagar,2015-02-28,9.568,77.9624
31.5,67.7,1012.6,15.2,ESE,4.1,Virudhunagar,2015-03-01,9.568,77.9624
37.6,58.1,1012.5,21.2,S,2.4,Virudhunagar,2015-03-04,9.568,77.9624
37.7,65.4,1014.8,19.5,E,2.7,Virudhunagar,2015-03-07,9.568,77.9624
36.5,57.8,1006.4,14.2,E,6.1,Virudhunagar,2015-03-10,9.568,77.9624
33.9,49.8,1009.7,16.1,SE,2.6,Virudhunagar,2015-03-13,9.568,77.9624
32.9,51.1,1006.1,14.4,S,8.4,Virudhunagar,2015-03-16,9.568,77.9624
35.6,60.9,1007.7,12.1,S,6.2,Virudhunagar,2015-03-19,9.568,77.9624
37.7,63.0,1011.4,21.7,S,3.2,Virudhunagar,2015-03-22,9.568,77.9624
36.5,62.0,1014.2,13.4,E,5.1,Virudhunagar,2015-03-25,9.568,77.9624
31.3,66.0,1012.4,16.3,S,1.7,Virudhunagar,2015-03-28,9.568,77.9624
34.5,56.1,1012.0,17.8,E,5.8,Virudhunagar,2015-03-31,9.568,77.9624
34.8,61.7,1005.4,10.1,SE,3.3,Virudhunagar,2015-04-01,9.568,77.9624
34.7,50.7,1011.5,16.4,ESE,8.7,Virudhunagar,2015-04-04,9.568,77.9624
33.0,50.5,1011.0,13.9,SE,4.7,Virudhunagar,2015-04-07,9.568,77.9624
36.8,68.9,1014.6,8.1,SE,6.3,Virudhunagar,2015-04-10,9.568,77.9624
36.8,68.4,1009.8,15.8,S,5.0,Virudhunagar,2015-04-13,9.568,77.9624
35.6,69.5,1010.3,14.0,S,6.8,Virudhunagar,2015-04-16,9.568,77.9624
33.3,67.8,1011.9,11.5,SE,4.2,Virudhunagar,2015-04-19,9.568,77.9624
34.4,61.9,1008.2,13.0,S,5.0,Virudhunagar,2015-04-22,9.568,77.9624
37.3,55.8,1007.3,12.9,S,8.9,Virudhunagar,2015-04-25,9.568,77.9624
36.5,57.9,1011.8,13.8,SE,0.0,Virudhunagar,2015-04-28,9.568,77.9624
34.3,53.3,1011.7,16.2,S,2.2,Virudhunagar,2015-05-01,9.568,77.9624
33.8,48.7,1014.0,13.0,E,7.6,Virudhunagar,2015-05-04,9.568,77.9624
35.9,65.0,1013.4,18.6,E,6.7,Virudhunagar,2015-05-07,9.568,77.9624
36.1,63.7,1010.9,17.2,ESE,2.5,Virudhunagar,2015-05-10,9.568,77.9624
32.9,64.2,1010.8,13.2,S,2.8,Virudhunagar,2015-05-13,9.568,77.9624
37.2,66.0,1009.2,20.6,E,4.0,Virudhunagar,2015-05-16,9.568,77.9624
32.8,53.9,1008.6,19.7,S,0.5,Virudhunagar,2015-05-19,9.568,77.9624
34.7,55.0,1011.0,11.5,S,3.1,Virudhunagar,2015-05-22,9.568,77.9624
33.4,61.8,1005.5,20.6,E,6.1,Virudhunagar,2015-05-25,9.568,77.9624
37.3,51.4,1005.3,11.5,ESE,4.0,Virudhunagar,2015-05-28,9.568,77.9624
37.0,53.2,1009.9,9.2,E,8.0,Virudhunagar,2015-05-31,9.568,77.9624
28.3,75.8,1005.7,29.6,WSW,15.6,Virudhunagar,2015-06-01,9.568,77.9624
27.8,77.5,1007.4,17.6,SW,24.0,Virudhunagar,2015-06-04,9.568,77.9624
29.8,92.5,1000.4,21.4,WSW,27.1,Virudhunagar,2015-06-07,9.568,77.9624
31.4,82.0,1008.1,21.2,SW,11.2,Virudhunagar,2015-06-10,9.568,77.9624
32.0,79.8,1009.6,37.0,S,22.8,Virudhunagar,2015-06-13,9.568,77.9624
27.3,86.6,1010.1,29.4,S,10.8,Virudhunagar,2015-06-16,9.568,77.9624
29.3,86.8,1007.3,32.3,W,20.8,Virudhunagar,2015-06-19,9.568,77.9624
27.9,76.0,1012.2,33.2,SSW,6.0,Virudhunagar,2015-06-22,9.568,77.9624
31.0,79.4,1009.2,21.8,W,11.0,Virudhunagar,2015-06-25,9.568,77.9624
30.2,91.9,1002.6,26.1,S,20.8,Virudhunagar,2015-06-28,9.568,77.9624
29.8,85.4,1007.6,20.6,S,23.3,Virudhunagar,2015-07-01,9.568,77.9624
30.6,82.6,1010.9,28.5,WSW,14.4,Virudhunagar,2015-07-04,9.568,77.9624
29.2,88.1,1006.1,32.7,SSW,15.6,Virudhunagar,2015-07-07,9.568,77.9624
30.2,86.1,1007.9,31.3,W,18.8,Virudhunagar,2015-07-10,9.568,77.9624
30.8,92.9,1004.7,33.3,SW,33.8,Virudhunagar,2015-07-13,9.568,77.9624
29.8,84.7,1001.8,27.1,S,30.2,Virudhunagar,2015-07-16,9.568,77.9624
32.7,76.3,1013.6,29.7,WSW,13.3,Virudhunagar,2015-07-19,9.568,77.9624
30.3,79.1,1005.7,19.0,WSW,30.9,Virudhunagar,2015-07-22,9.568,77.9624
29.7,87.4,1007.1,34.6,SSW,11.8,Virudhunagar,2015-07-25,9.568,77.9624
29.7,86.7,1003.7,31.7,WSW,30.5,Virudhunagar,2015-07-28,9.568,77.9624
31.8,84.8,1010.3,21.4,SSW,28.1,Virudhunagar,2015-07-31,9.568,77.9624
27.3,89.8,1014.3,31.7,W,7.5,Virudhunagar,2015-08-01,9.568,77.9624
29.7,77.8,1004.8,30.6,S,21.6,Virudhunagar,2015-08-04,9.568,77.9624
26.7,75.8,1008.4,36.4,WSW,14.3,Virudhunagar,2015-08-07,9.568,77.9624
29.0,80.2,1001.8,31.9,WSW,31.8,Virudhunagar,2015-08-10,9.568,77.9624
30.8,70.2,1000.8,29.4,WSW,25.7,Virudhunagar,2015-08-13,9.568,77.9624
31.3,82.0,1012.0,27.1,SW,21.7,Virudhunagar,2015-08-16,9.568,77.9624
29.3,91.8,1004.7,19.8,SSW,20.7,Virudhunagar,2015-08-19,9.568,77.9624
27.8,76.0,1005.1,24.1,S,33.1,Virudhunagar,2015-08-22,9.568,77.9624
28.6,79.5,1007.4,24.5,W,19.9,Virudhunagar,2015-08-25,9.568,77.9624
27.6,78.8,1009.3,24.4,SSW,16.1,Virudhunagar,2015-08-28,9.568,77.9624
28.6,77.1,1011.2,24.8,SW,13.4,Virudhunagar,2015-08-31,9.568,77.9624
31.8,91.3,1006.6,25.6,WSW,14.7,Virudhunagar,2015-09-01,9.568,77.9624
28.5,78.6,1011.6,31.1,WSW,12.4,Virudhunagar,2015-09-04,9.568,77.9624
27.7,91.5,1006.8,35.1,S,5.7,Virudhunagar,2015-09-07,9.568,77.9624
28.5,88.2,1002.3,21.1,SSW,29.7,Virudhunagar,2015-09-10,9.568,77.9624
27.9,82.4,1013.7,21.2,SSW,14.2,Virudhunagar,2015-09-13,9.568,77.9624
30.7,86.7,1011.8,26.1,SSW,6.3,Virudhunagar,2015-09-16,9.568,77.9624
28.1,90.7,1003.4,28.3,S,30.1,Virudhunagar,2015-09-19,9.568,77.9624
26.8,81.8,1003.1,23.9,WSW,35.4,Virudhunagar,2015-09-22,9.568,77.9624
33.2,77.3,1006.4,32.6,W,14.2,Virudhunagar,2015-09-25,9.568,77.9624
32.4,74.2,1013.1,19.1,SW,9.8,Virudhunagar,2015-09-28,9.568,77.9624
